5385,0
31921,0
118710,1
102422,1
96602,1
34035,0
63709,1
14279,1
99659,0
33736,1
119921,0
96176,1
1964,1
116405,0
102098,1
45473,0
25377,1
15089,1
98948,1
64099,0
66755,1
53411,0
69350,0
115781,1
71712,0
28140,0
17854,0
113934,0
96834,1
51257,0
8535,1
64416,1
115660,1
8130,1
7776,1
103273,0
7251,1
51051,0
3690,0
62059,1
98295,1
70475,1
106629,1
121293,0
29879,0
8825,0
46048,1
97775,0
89516,0
51413,1
23610,0
59884,1
47536,0
21794,0
116460,1
120326,1
108818,1
1811,0
30629,0
53697,0
18528,0
14116,0
12158,0
50556,0
46721,0
35371,0
19090,0
119967,0
39418,0
36058,0
59545,1
111754,0
43981,0
35131,1
94939,0
52074,0
70503,1
103111,1
1758,0
84428,0
107987,1
120682,0
111072,1
39271,1
48758,0
57995,1
20244,0
111232,1
36163,0
116216,0
69969,0
87344,1
570,1
105458,1
115729,0
60790,0
110343,1
105157,0
90827,1
68216,0
94328,1
114243,1
56363,0
102626,0
43333,1
92773,1
93778,1
8149,0
6985,0
44415,1
43281,1
68042,1
50097,0
48569,0
109096,0
15098,1
123415,0
105170,1
101304,0
71080,0
104802,0
34330,1
7377,0
118210,1
86160,0
28765,0
69042,1
93068,0
121719,1
113575,0
50074,0
79239,0
9887,0
10881,0
62293,1
29284,0
32072,0
117664,0
82628,1
84616,0
104460,0
40308,1
45110,0
102382,1
122971,0
113853,0
35893,1
68157,0
56637,1
53839,0
38470,1
124212,0
114034,0
27774,1
1730,0
85776,1
18253,0
84909,0
121188,1
42209,0
98414,1
120389,0
124101,1
23,0
28292,1
82777,0
117202,0
89161,1
75948,0
74770,0
50369,0
75537,1
24905,0
8858,1
92166,1
99707,0
89423,0
3788,1
85863,1
51973,1
15247,1
68239,0
111827,1
96608,0
21981,0
95378,1
69294,1
34336,0
19329,1
74170,0
3738,0
125780,1
2730,0
94251,0
60690,0
91586,1
107271,1
94009,0
41409,0
104414,0
40854,0
96760,0
120280,0
86908,0
102640,1
61963,0
56379,1
76906,0
64535,0
107692,1
76742,1
95359,1
79206,0
121936,0
112320,0
88641,1
84938,0
79753,0
34280,0
84764,0
60138,0
6142,1
654,0
111081,0
4000,1
92522,0
101056,0
117535,0
113681,1
52928,1
23373,0
90301,1
72049,0
30654,0
78056,1
30676,1
51508,1
9472,0
62005,1
31585,0
3378,0
112850,1
84140,0
36550,1
32577,1
53391,1
95018,0
123024,0
89412,1
90198,0
80728,1
28632,1
102119,1
13892,1
39373,1
14107,0
50154,1
46778,0
14370,0
5995,0
17810,1
46254,1
15989,0
31725,0
118486,0
29389,1
43014,0
97370,0
63498,1
102999,0
13558,0
58992,0
77124,0
41598,1
106775,0
57363,0
53315,1
78446,0
48434,0
52601,0
32586,1
40210,1
9269,0
50873,0
110775,1
110772,1
47489,0
44291,1
15838,0
17864,0
63762,1
116490,1
56517,1
82887,1
100671,1
97820,0
17009,1
85519,1
50661,0
76333,0
119796,0
11827,0
100252,1
45036,0
99719,1
56745,1
37760,0
9740,1
29761,1
114575,0
26527,0
123665,0
39755,1
79295,0
37204,0
99162,1
107924,0
113606,0
37393,1
93557,0
95339,1
121986,1
65266,0
74813,0
73785,1
10068,1
66225,1
103440,0
9250,0
107786,0
37412,0
48408,1
746,0
36065,1
107241,0
42377,1
124796,0
95135,0
120159,0
83476,0
19147,0
96432,1
39966,1
93395,0
7279,0
83213,0
103838,1
3496,0
65663,1
39935,0
21594,0
122642,0
83381,0
87936,1
42385,0
80594,0
124453,1
56014,1
51016,0
3026,0
16005,1
52048,1
87521,0
119909,0
70486,0
62338,1
115229,1
15555,0
52093,0
27680,0
109536,1
29598,0
483,0
27324,0
106760,0
29944,0
107921,0
67464,0
50134,0
124230,1
50393,1
44672,0
83730,0
16116,0
45723,0
72267,1
52796,0
30834,1
82457,0
3880,1
27828,1
91284,1
2866,0
65198,1
29843,0
124523,0
111866,1
10350,0
39275,1
86398,1
60161,1
116137,1
95617,0
21556,0
92796,0
17357,1
86544,1
114184,1
109287,1
14394,1
48194,0
11815,0
109352,0
378,0
123301,0
105664,1
35402,0
96926,0
45152,0
11806,1
87417,1
19155,0
125638,1
114288,0
16054,1
76289,0
102489,0
88799,0
80575,1
47319,1
41831,1
37196,0
87998,0
86118,1
2506,0
15150,1
65160,0
111982,1
28525,0
26354,1
65404,0
45632,1
34084,0
88711,1
120231,1
49599,1
2372,0
57232,1
47231,0
112856,1
30006,1
99354,1
12048,1
98636,0
84014,0
45415,1
25681,0
118917,0
67548,0
76751,1
96706,0
79207,1
103693,0
83449,0
17126,1
93824,1
15286,1
32634,0
41323,1
23021,1
41395,0
118906,0
196,0
34725,0
55017,1
87955,1
10882,1
50882,1
95125,0
4181,1
91196,1
46029,1
68952,1
94738,0
25993,0
20813,1
45952,0
121482,0
12509,1
97946,1
29700,0
65193,0
114042,0
62524,0
81882,1
108608,0
72661,0
117704,1
121219,0
76702,0
11472,0
67664,1
106666,0
113277,1
93001,0
12547,0
75168,0
82648,0
49654,1
4099,0
86618,0
25932,1
64750,1
96300,0
17972,0
121374,1
60033,1
30799,0
106737,0
99941,1
116638,1
54558,1
59367,1
77152,1
78653,0
26471,0
95742,1
3122,1
27118,1
100619,1
90223,1
24547,0
8161,0
25541,0
89575,0
64317,0
102891,0
51930,0
125767,1
9610,0
69051,0
68109,0
110881,1
74246,1
21313,1
34495,1
78035,1
70059,1
14919,1
48926,0
18540,1
39249,1
101605,1
2810,1
16454,1
121478,0
32420,1
21070,1
92931,1
93043,1
86307,0
109234,0
53063,0
121825,0
43831,0
36196,1
108107,1
54922,0
93026,1
113386,1
29568,0
66543,0
80284,1
45001,0
120449,0
13405,0
91989,0
34813,0
121101,0
76761,1
94940,1
64322,0
57088,1
106152,0
92671,1
32362,0
75159,0
28235,0
85086,0
28812,0
123038,0
57914,0
32028,0
116241,0
115378,1
105942,0
67847,0
35427,0
109550,1
22598,0
90504,0
123222,1
3033,0
67701,0
2805,1
93590,1
105846,1
117644,1
77503,0
68792,1
7093,1
31053,0
76627,1
60297,0
84094,0
52418,0
56886,1
109206,0
4601,0
109015,1
44661,1
99141,1
103184,0
64953,0
29862,1
31190,0
35869,1
23428,1
33386,1
111178,1
117451,1
121540,0
107556,0
64684,1
2821,0
5980,0
47095,1
56564,0
75570,0
10185,1
1070,1
68067,0
33382,1
70825,0
102747,0
105472,1
18323,0
92929,0
94750,1
112557,0
51842,1
67787,1
74872,0
6081,0
45518,0
102401,0
52474,0
87445,0
51838,0
2605,0
103782,0
88549,0
8395,0
67626,1
86189,1
123916,1
93146,1
29948,0
49523,0
101193,1
120605,0
33910,1
34669,0
100659,0
70498,0
108256,1
94279,0
93309,1
8194,0
41150,1
12870,0
33704,1
32288,0
25793,0
115500,1
86708,0
3119,1
82660,0
76621,1
66778,1
68065,1
4684,0
67827,0
123235,0
52160,0
65070,0
9990,1
31979,0
37675,1
121566,1
84838,1
104336,0
71171,0
93571,0
120620,1
91739,0
5979,1
62713,0
21245,0
27229,0
120098,1
91178,1
108766,0
111416,0
1606,1
22909,0
54482,1
36930,0
86246,1
68537,0
96582,0
41992,1
7057,0
111640,0
107375,0
66924,1
22397,0
36644,0
38704,0
112724,0
32056,0
25933,1
23115,1
64563,0
51238,0
114151,0
101315,0
45107,0
102787,0
14740,0
89282,0
9816,0
25292,0
37410,0
62689,1
4645,0
85792,1
59609,1
38847,0
28643,0
120906,0
46273,1
53012,1
40562,1
63608,0
110635,1
99971,0
47512,1
52457,0
82756,1
90405,1
19544,0
8644,1
2345,0
66535,1
44652,1
96614,0
46383,0
81841,1
102155,1
108527,0
53660,1
79731,0
92449,0
29595,0
25688,0
5335,0
84941,0
91057,0
61248,0
82370,1
107515,1
120459,0
84902,1
95337,0
116481,1
89155,1
30021,0
112895,1
58571,1
91950,0
50111,1
29669,0
25585,0
65706,0
25708,1
16162,0
122328,0
27265,1
88557,0
63795,1
121698,0
87175,1
25958,1
53369,0
25209,1
923,1
118638,1
60478,0
16763,1
103765,1
84194,0
71135,1
7247,0
103719,0
10036,0
72767,1
7463,0
16018,0
62971,0
91624,1
103069,1
11524,0
72188,0
32503,1
67634,0
23461,0
117330,0
3818,1
118432,1
58435,0
79091,1
5576,0
94744,1
12006,1
115008,0
82364,1
122305,0
111215,0
46266,1
82062,0
29262,0
115153,1
125483,1
118230,1
9063,0
107754,1
19749,1
47100,0
90953,1
71937,1
100892,1
11855,0
1122,1
1387,1
54130,1
5320,1
70953,1
20534,0
69574,1
51499,0
102919,0
123829,0
2655,1
98915,1
15391,1
29703,1
1184,1
15398,1
31568,0
98459,0
108721,1
25394,1
97527,0
75787,1
99072,1
98177,0
86668,1
87077,1
31985,1
2271,0
48696,0
71246,1
83699,0
90427,0
107029,0
67504,1
70436,1
89100,1
45977,1
101653,0
7808,1
88977,0
40154,1
69207,1
87377,0
50,0
11115,0
75695,0
18329,0
54238,1
122216,0
108852,0
113127,0
105653,0
17224,1
17046,1
54723,1
32046,1
56795,1
88556,1
112541,0
45366,0
29175,1
36787,0
73349,0
21712,0
28870,1
36005,0
80354,1
27526,0
10,1
81513,0
92526,0
71742,0
100462,0
65035,0
23865,0
115420,1
7466,1
89567,0
80140,0
96325,1
18108,0
37815,0
29891,0
52005,1
81875,0
15344,0
60567,1
93956,0
71398,0
64023,0
48311,0
33624,0
55857,0
60481,1
47662,0
58257,1
48793,0
98099,0
73651,1
90340,0
82498,1
50994,0
58413,0
68380,0
55789,0
21264,0
105160,0
54856,0
78292,0
7816,0
53494,1
46532,1
24831,1
120837,0
74576,0
82768,0
76881,1
63289,1
82943,1
60553,1
41216,1
121042,0
26047,0
54395,0
29117,0
36447,1
112283,1
72321,1
93556,1
70255,1
109681,1
7729,0
77661,0
70586,0
113556,0
67870,1
105421,1
17194,1
75681,0
106483,1
4290,0
35272,1
30779,1
85633,0
75688,1
63001,1
6539,1
97121,0
96780,1
20154,0
33060,1
71161,1
94493,0
60315,1
125490,0
91058,1
77650,0
117768,0
356,1
102212,1
39221,0
70797,1
42949,0
46855,0
56392,1
19855,1
34630,1
43196,1
107283,1
47667,1
50162,1
123066,0
546,0
21299,0
90494,1
21679,0
59322,0
105403,1
111322,0
115201,0
5779,0
17068,0
77491,1
77623,0
111054,0
42716,0
64169,1
35971,1
1164,1
35192,0
60501,1
101788,0
19730,0
40885,0
58445,0
66411,0
15507,0
93600,1
110844,0
12464,1
82349,1
62019,1
13469,0
14031,0
104711,0
7319,1
16855,0
69786,0
67323,1
85132,1
43651,0
117746,0
58132,1
65096,1
63293,0
122380,1
47053,0
84051,0
18942,1
73360,0
30128,1
46980,1
106473,0
10193,1
53299,0
87549,0
51601,0
5372,1
76824,1
25340,1
66045,0
27712,1
79803,0
78360,1
13968,1
83281,1
11212,0
80279,1
124433,1
44738,1
102720,1
91631,0
32823,0
42854,1
35684,0
93435,1
41679,0
607,1
65776,0
9402,1
99185,0
10292,0
11944,0
4157,1
102698,1
43270,1
83319,1
3956,0
29080,0
84836,1
77032,1
27199,1
84637,0
79812,1
111943,1
68257,1
70400,1
8819,1
60862,0
61984,0
82095,1
12871,0
110227,1
116329,1
90257,1
6072,0
46600,1
112755,0
47597,0
34463,1
13612,1
107788,1
105015,1
51666,0
30917,1
58453,0
81027,1
107985,0
5831,1
4711,0
31454,0
71486,1
32221,1
89535,0
71528,0
44434,1
104775,1
12336,1
44104,1
94043,0
109560,0
65433,0
87001,0
28923,1
69724,0
57105,0
21660,1
41405,1
121261,1
34533,0
106704,1
1290,0
10744,0
66038,0
81322,0
2733,1
53765,1
8420,1
41014,0
58519,0
24181,1
92777,1
40045,1
7106,1
26685,1
85929,1
47957,0
44342,0
122918,1
82397,1
50897,1
74780,0
45833,0
79740,1
87313,0
74014,1
108015,1
111956,0
14722,0
122098,0
108347,0
56228,1
1501,0
81443,1
84170,0
54299,0
90820,1
9915,0
50186,0
47116,1
5670,0
68556,1
70079,1
116274,0
36229,0
125703,0
95959,0
86400,0
115268,1
39675,1
118345,0
22922,1
2351,1
42117,1
96207,1
21079,1
107642,1
77624,1
48076,1
103722,0
93474,0
74820,0
120458,0
39408,1
60337,0
15842,1
20354,1
88701,0
106124,0
23687,0
13808,0
41926,0
14225,1
108138,1
74882,0
90568,0
67605,1
96059,1
39669,1
86292,0
27784,1
42666,1
74815,1
98277,1
101752,0
76868,1
73145,1
66892,0
30276,1
6513,0
24992,1
30428,1
92630,0
3583,1
92571,1
66227,0
21596,1
101799,0
29663,1
116051,0
122823,0
62352,0
122114,1
73210,1
3110,1
59411,0
18609,0
54778,1
9675,1
98353,1
106785,1
10223,1
120427,0
23659,0
56006,0
68012,0
18845,0
111630,0
61005,1
26095,1
14374,1
38513,0
39364,0
26086,0
22270,1
62778,0
7658,1
19460,1
12008,1
60828,1
91861,0
41566,1
34467,0
57424,0
30750,0
13437,0
94608,0
80198,0
6447,1
47525,1
8434,1
98989,0
56856,0
72132,1
9198,0
26386,0
103421,0
111318,0
27281,0
77840,1
9932,1
34235,1
39746,1
63607,0
72317,1
104837,0
56013,1
33883,1
55382,1
62425,0
7291,0
96785,1
3730,0
115427,1
79005,1
90770,0
113845,1
2905,0
16328,1
86890,0
38690,1
69839,0
5387,0
23176,1
114117,0
36617,0
37955,1
86060,1
115116,0
114980,0
38724,0
24828,1
51674,1
48638,0
93833,0
96057,1
63145,0
40283,1
21178,1
112286,1
112729,1
108064,1
25831,0
27693,1
34889,1
36791,1
116948,1
88426,1
69162,0
50107,1
40358,0
38911,0
112925,0
30436,1
125601,0
118608,0
39570,1
103181,1
83150,1
125706,0
111173,0
8989,0
44703,0
116239,0
21729,0
67451,1
73563,1
13234,0
111101,0
108087,1
54472,0
49298,0
35435,0
32910,0
20488,0
95975,0
68509,1
4341,0
52595,1
58463,0
54578,0
41313,1
117480,0
12706,0
19248,0
12993,0
81532,1
123154,0
39590,1
92697,0
50533,1
14243,0
66632,1
84933,0
67444,1
29920,1
75795,0
123061,1
42638,0
91363,1
35095,1
93633,1
34633,0
40267,1
42814,0
59944,0
14392,1
36715,0
91847,1
78436,0
26190,0
68176,1
86953,0
42053,1
60147,0
92949,1
980,0
59564,0
72622,1
4279,1
99906,0
98844,0
61199,0
26452,1
7950,1
101144,1
85234,0
81123,0
33523,0
84535,0
54179,0
85369,0
34690,1
72920,0
22858,1
117421,0
42199,1
49867,0
12578,1
45382,0
78762,0
59277,0
62028,1
7068,1
78818,0
55897,0
89985,1
96673,1
42068,0
81548,1
6689,0
93397,1
34358,0
81701,0
22526,1
8390,1
32461,0
25488,1
69568,0
23521,1
67456,0
74410,0
66397,0
71816,0
123624,0
75968,1
117443,0
101323,1
52811,1
26895,1
6528,1
98869,0
39975,1
82304,0
123802,0
14262,0
93450,1
60557,1
772,0
43308,0
54189,0
93372,0
29289,1
109132,1
2362,1
1218,0
12131,0
116666,0
112981,1
39598,1
85460,0
78070,0
38563,1
15457,0
119016,1
15692,1
19264,0
114342,0
88528,0
88483,0
40019,0
107534,1
18099,0
77724,0
44082,1
118778,1
25224,0
27341,1
112665,0
115400,0
121223,1
379,1
29626,0
21023,1
121044,1
8550,0
32803,1
63818,0
31004,0
43198,1
107416,1
40177,0
98772,0
12533,1
96212,1
46326,1
118041,1
84533,1
82607,0
66505,0
5082,1
101619,0
96234,1
6997,0
61084,0
58905,1
87896,0
83019,1
35744,0
82763,0
76428,0
115778,0
110117,1
50017,0
64601,1
93445,1
54218,1
18766,0
113094,1
24031,1
103673,0
50703,1
64677,0
72968,0
66408,1
79280,0
84719,0
114749,0
54838,0
104895,0
991,1
11515,0
20274,0
29312,1
88188,0
50708,0
35067,0
70514,1
34052,1
119552,0
98979,0
76348,1
41512,1
33873,1
46846,0
43616,1
51969,1
15367,1
73114,0
52296,1
120319,0
97685,0
23688,0
113256,1
46488,0
16457,1
106005,1
46104,1
20769,0
17282,1
78666,0
66340,1
65353,0
84059,1
28149,0
86616,0
63484,0
50313,1
109122,1
32658,0
6659,0
91430,1
54305,0
103045,0
24723,1
100366,0
118681,0
38939,1
35069,1
72292,0
69333,0
2387,0
24068,0
55590,0
29508,1
55490,1
22761,1
49822,0
18109,1
9518,0
28327,1
43085,0
1611,1
67275,1
46060,1
71068,0
11023,0
40023,0
51764,0
115274,0
55103,0
110708,0
72766,0
68485,0
119651,0
102140,1
48327,1
120763,1
68368,1
34685,1
78675,0
104875,0
92636,0
112461,0
71145,1
104958,1
124399,1
48374,1
87872,0
7012,1
11908,1
105843,0
29589,0
121877,1
64526,0
31174,1
65548,0
113104,1
43908,1
60452,0
48125,1
81505,0
36037,1
123969,1
21038,0
75181,1
91845,1
117129,0
8180,1
78780,0
87536,0
67234,1
95170,0
17666,0
125226,0
8893,1
27782,1
75265,0
97907,1
52393,1
32858,0
116863,0
112643,0
81283,1
2390,1
3794,1
124297,0
98280,0
95567,0
75565,1
28489,0
15021,0
54270,0
87238,0
93226,1
26073,0
114879,0
14536,1
98655,1
40373,0
88964,1
16543,1
52513,1
105292,0
89645,0
65961,0
115741,1
15998,1
44433,1
72520,0
114522,1
3077,1
52043,1
61501,0
21431,0
102940,1
42616,1
42455,0
80958,1
76201,0
27259,0
101796,0
78819,1
55568,1
66120,0
93826,0
50542,1
125376,1
94963,1
56700,1
14189,1
20547,1
124697,1
107060,0
24817,1
82369,0
16899,1
1508,0
110234,1
15544,1
13952,1
78574,0
34959,0
2794,1
31418,1
31169,0
95495,0
118272,1
63784,0
21091,1
104833,0
35159,1
19658,1
10252,1
41055,1
75218,0
73180,1
67168,0
47194,1
56181,0
106513,1
116987,0
65675,1
9249,1
122871,1
2773,1
60985,1
117670,0
93214,1
54241,0
56983,0
91925,0
85765,1
3226,0
114098,0
121710,0
108755,0
16145,1
80951,0
108502,0
46658,1
102429,0
103352,0
90398,0
7764,1
24227,0
63775,1
7873,1
29732,1
124893,1
112137,1
45465,1
91315,0
40984,1
3556,1
41215,1
111073,0
118030,0
94218,0
45409,0
34357,0
102444,1
119287,1
71058,1
96214,0
98723,0
74717,0
76444,1
34085,0
56929,0
70517,1
15788,1
86817,0
37008,0
43226,0
82556,1
68373,1
62552,1
79516,0
65122,0
18261,0
53650,1
40938,0
55013,0
26970,1
9678,0
71810,0
23399,1
125675,0
64369,0
111388,1
86415,1
5235,1
74578,0
64697,1
121915,0
71877,0
80924,1
82559,0
2297,0
70017,0
50459,0
47953,1
9314,1
7612,0
13081,0
37788,1
101498,0
41293,1
80903,0
26085,1
61307,1
12052,1
103603,1
109932,0
105786,1
91666,0
110362,1
95025,0
68379,1
120304,1
98930,1
105567,1
94918,1
9830,1
664,0
81837,0
66854,0
23646,0
21382,0
117195,1
60592,1
599,1
42329,0
8076,0
115583,0
43915,1
98008,0
120971,0
81139,0
36869,0
61971,1
7533,0
115048,0
115908,1
48430,0
116949,0
47067,0
136,0
71870,1
19036,0
31930,1
94046,0
102660,1
86008,1
51959,0
25468,1
40508,0
119275,1
76105,0
45097,1
31317,1
74000,0
20665,1
76828,1
99273,0
27646,1
110319,1
80353,0
38444,0
16903,1
55611,1
6651,0
16079,1
13961,1
98835,0
30255,1
57782,0
9538,0
60135,1
58090,1
37053,0
13645,0
55664,0
16059,1
31946,0
91583,0
1491,0
118074,0
81311,0
91712,0
1818,1
90526,1
53722,0
6070,0
31467,0
40295,0
78862,0
51362,0
49603,1
91820,0
107444,0
101682,0
90753,0
91478,1
23496,0
125679,0
60324,0
440,1
49823,1
25726,0
96737,0
81880,0
48380,0
43887,0
106159,1
8913,1
5377,1
64727,1
33297,1
94785,1
67077,0
38864,1
40871,1
80586,1
39585,0
14546,0
66445,1
23378,0
42876,1
101381,1
75794,0
21681,0
90855,0
1657,0
20182,1
14127,0
59714,1
30639,0
103630,0
51694,0
81811,0
32830,1
47153,1
100566,0
109031,1
60148,1
47341,1
71226,1
84639,0
40904,0
69944,0
35889,1
107101,1
54569,0
44658,1
46110,0
47831,1
61629,1
63511,0
41004,1
15622,1
30805,1
122768,0
44746,0
102100,1
106530,0
3309,1
54970,0
53825,1
83489,1
97516,1
112871,1
61016,1
21161,1
86633,1
104168,1
17236,0
65561,0
6089,1
106437,1
48323,1
53270,0
34643,1
49724,1
60931,1
78405,0
5751,1
119579,0
53789,0
60154,1
52893,1
96154,1
18339,1
108856,1
120873,1
23690,0
19014,0
106649,0
116303,0
121381,1
66827,0
75447,0
31776,0
123122,0
25953,1
2154,0
112314,1
15106,1
113826,1
63031,0
52234,1
6254,0
97958,1
51548,0
7865,1
60262,1
34860,0
74869,1
104708,1
28585,0
120168,0
17279,0
14959,1
13730,0
112766,1
95821,1
121449,1
114699,0
1979,0
97160,1
96101,0
4775,1
119780,1
71132,0
45761,0
89660,0
3983,0
59656,1
3704,1
33616,0
6201,1
13059,0
56374,1
103071,1
92147,0
111747,0
19691,1
109032,0
114510,0
68212,0
1718,1
1413,0
15505,0
11119,0
51298,0
54110,1
57349,0
88631,0
78280,0
44787,0
58447,1
24223,1
11123,0
8896,0
18755,1
38064,1
43617,0
77658,1
107392,0
31114,1
110298,1
76386,1
103126,0
120801,0
24673,0
117473,1
112584,0
12040,0
55623,1
67000,0
30443,1
34316,0
57083,0
31506,1
23386,0
14094,0
64392,1
53421,0
94052,0
70575,0
17802,0
106935,1
60897,0
27720,0
53733,0
79871,0
115702,0
116322,0
113226,1
96463,1
19997,0
28257,0
121353,0
55598,1
36347,1
122416,1
52539,0
83222,1
89483,1
65927,0
75215,1
20912,1
12535,1
22659,0
83755,0
42591,1
34489,1
40736,1
36493,1
65149,1
35238,0
59686,0
101034,1
29372,0
107765,1
44445,0
114756,1
74187,0
72175,0
79221,1
90800,1
5809,1
33178,1
87490,1
83250,1
37639,1
26350,0
32812,0
50664,1
22165,1
32519,1
72275,0
114891,0
108537,0
114986,0
43874,1
56023,0
16904,1
24829,0
39803,0
103891,1
73091,0
67869,1
97263,1
11074,1
102812,1
104661,1
35988,0
116637,0
92027,0
55285,1
116565,0
76299,0
93533,0
27656,0
8553,0
20985,0
20878,0
19996,1
1833,1
50780,0
35438,0
54427,0
93277,0
124657,1
58702,1
85499,0
106977,1
122525,0
99148,1
54551,0
78778,1
8384,0
96949,1
22231,0
108185,0
51991,0
107956,0
123660,0
46512,1
83544,0
91561,1
111370,1
125289,0
106480,0
54981,0
89474,1
27454,0
125557,1
99232,1
122648,0
29388,1
84430,1
123620,1
55642,0
85996,1
7760,0
709,1
10133,0
37191,0
64747,1
81953,0
86323,0
64298,0
92045,1
13275,1
78198,1
11090,0
62935,0
37468,1
89202,1
75074,0
5767,1
22199,1
59922,1
54903,0
41799,1
21901,0
91647,0
51511,1
21986,0
66154,0
11300,0
37301,1
92512,0
74791,0
18485,0
22459,0
64587,1
63056,1
68934,0
76631,0
85946,0
32299,1
96229,1
77127,1
53930,0
9819,0
122700,0
34347,0
40461,0
23257,1
70969,1
64401,0
80157,0
84224,0
120015,1
73408,0
88984,1
122323,1
19491,1
24063,0
71446,0
85948,0
17901,0
116731,0
67620,0
74037,1
112781,1
108511,0
27752,1
118049,0
45673,1
58953,1
66986,0
32081,1
66860,0
1315,0
38514,1
49554,1
95839,0
101945,0
9301,1
37299,0
10850,0
66614,0
72262,0
121638,1
35133,1
124767,1
66077,0
122587,0
110506,0
33712,1
78641,0
89932,1
88219,1
100813,0
109959,1
21360,0
100463,1
91300,1
52612,1
125573,0
56743,0
98460,1
5259,1
39073,0
45471,0
88851,0
86392,1
12777,1
9861,0
60802,0
51313,0
119437,1
81064,1
86354,1
124451,0
38158,1
76767,1
99998,0
35167,1
89815,0
57973,1
65314,1
61570,1
86424,0
88575,1
27894,0
86042,1
85216,0
48068,1
89658,0
52590,0
116661,1
111009,1
65754,0
17942,1
22612,1
85464,1
88887,1
84190,0
108226,0
118189,0
24438,0
47629,0
42051,0
93318,0
112776,1
62273,0
121085,1
110032,1
35348,0
22245,1
39892,1
46659,0
3875,0
29192,1
36164,0
36189,1
80000,1
47174,0
31539,0
27661,0
50500,1
48095,0
26390,0
15045,0
2951,0
117671,0
47522,1
100751,1
42985,0
11730,0
97663,1
86968,1
10055,0
120219,0
37048,0
9820,1
23734,0
116878,0
4840,0
101139,0
51428,1
41184,0
9143,1
110282,1
20656,0
67177,0
61108,1
73353,1
64461,1
17958,1
71125,1
92542,1
18899,0
18438,1
82235,0
20976,0
15670,0
40337,1
82994,1
257,0
79585,0
72740,1
72102,0
105212,1
122017,1
59375,1
46807,1
29251,0
98351,0
59518,1
60559,0
61337,0
33587,0
67854,0
12600,0
21454,0
38341,1
66925,0
87007,1
68809,1
117106,0
90097,1
6828,1
95503,0
71970,1
104826,1
86649,0
642,0
103755,1
115019,1
68238,0
35247,1
19803,0
42937,0
43449,1
44571,1
37387,0
20021,1
52560,1
6703,1
